"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm","fish_length_cm"
"760","Haemulidae","AT13-12-1-2",1.823589644,1823.589644,"Sub Recent","Bocas","Casa Blanca","orig_df",1.323350011,3.7991314321577
"761","Haemulidae","AT13-12-1-2",2.200757517,2200.757517,"Sub Recent","Bocas","Casa Blanca","orig_df",1.39329985,4.65999725400487
"762","Haemulidae","AT14-3-1",2.291687931,2291.687931,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.367837229,4.8695474166498
"763","Haemulidae","AT13-10-5",2.62503451,2625.03451,"Sub Recent","Bocas","Punta Caracol","orig_df",1.71047662,5.64372066684612
"764","Haemulidae","AT13-12-1-2",2.705447595,2705.447595,"Sub Recent","Bocas","Casa Blanca","orig_df",1.849724684,5.83179375139138
"765","Haemulidae","AT13-10-5",3.001159319,3001.159319,"Sub Recent","Bocas","Punta Caracol","orig_df",2.211317842,6.52748031116768
"766","Haemulidae","AT14-3-1",3.318066241,3318.066241,"Sub Recent","Bocas","Cayo Adriana","orig_df",2.01362617,7.27963164024227
"767","Haemulidae","AT13-12-1-2",4.09094071,4090.94071,"Sub Recent","Bocas","Casa Blanca","orig_df",2.594288288,9.13917441670516
"768","Pomacentridae","AT13-10-2-1",1.32,1320,"Sub Recent","Bocas","Punta Caracol",NA,NA,4.39757258207782
"769","Pomacentridae","AT13-10-3-2",2.51,2510,"Sub Recent","Bocas","Punta Caracol",NA,NA,7.7866200210882
"770","Pomacentridae","AT13-10-4-1",1.79,1790,"Sub Recent","Bocas","Punta Caracol",NA,NA,5.76523266607452
"771","Pomacentridae","AT13-10-5-1",1.64,1640,"Sub Recent","Bocas","Punta Caracol",NA,NA,5.33364936565286
"772","Pomacentridae","AT14-1-3",1.58,1580,"Sub Recent","Bocas","Casa Blanca",NA,NA,5.15980737073698
"773","Pomacentridae","AT14-1-8",1.51,1510,"Sub Recent","Bocas","Casa Blanca",NA,NA,4.95606163115509
"774","Pomacentridae","AT14-2-1",2.49,2490,"Sub Recent","Bocas","Punta Donato",NA,NA,7.73143414425462
"775","Apogonidae","AT14-2-2",0.95612544,956.1254397,"Sub Recent","Bocas","Punta Donato",NA,0.3823862008,1.61909283200225
"776","Apogonidae","AT14-2-2",0.960898159,960.8981593,"Sub Recent","Bocas","Punta Donato",NA,0.7170708572,1.62705724522729
"777","Apogonidae","AT14-2-2",1.018537819,1018.537819,"Sub Recent","Bocas","Punta Donato",NA,0.6990807196,1.72319814071613
"778","Apogonidae","AT14-2-2",1.067609711,1067.609711,"Sub Recent","Bocas","Punta Donato",NA,0.7919812523,1.80498585643402
"779","Apogonidae","AT14-2-2",1.076022836,1076.022836,"Sub Recent","Bocas","Punta Donato",NA,0.8542800749,1.81900238938047
"780","Apogonidae","AT14-2-2",1.085588381,1085.588381,"Sub Recent","Bocas","Punta Donato",NA,0.8073079346,1.834936957896
"781","Apogonidae","AT14-2-2",1.094609367,1094.609367,"Sub Recent","Bocas","Punta Donato",NA,0.7393405037,1.84996251544904
"782","Apogonidae","AT14-2-2",1.099148823,1099.148823,"Sub Recent","Bocas","Punta Donato",NA,0.8127486463,1.85752285459626
"783","Apogonidae","AT14-2-2",1.109975229,1109.975229,"Sub Recent","Bocas","Punta Donato",NA,0.8489800187,1.87555210933485
"784","Apogonidae","AT14-2-2",1.124328058,1124.328058,"Sub Recent","Bocas","Punta Donato",NA,0.8810711359,1.89944999698357
"785","Apogonidae","AT14-2-2",1.147113687,1147.113687,"Sub Recent","Bocas","Punta Donato",NA,0.874159448,1.93737967156758
"786","Apogonidae","AT14-2-2",1.150507199,1150.507199,"Sub Recent","Bocas","Punta Donato",NA,0.9176369413,1.9430276769843
"787","Apogonidae","AT14-2-2",1.155843069,1155.843069,"Sub Recent","Bocas","Punta Donato",NA,0.8824812255,1.951907964804
"788","Apogonidae","AT14-2-2",1.170888635,1170.888635,"Sub Recent","Bocas","Punta Donato",NA,0.7843882615,1.97694453766836
"789","Apogonidae","AT14-2-2",1.193902792,1193.902792,"Sub Recent","Bocas","Punta Donato",NA,0.8387427198,2.01523222593465
"790","Apogonidae","AT14-2-2",1.199358573,1199.358573,"Sub Recent","Bocas","Punta Donato",NA,0.774141678,2.02430720078865
"791","Apogonidae","AT14-2-2",1.239766879,1239.766879,"Sub Recent","Bocas","Punta Donato",NA,0.8924962142,2.09150262654299
"792","Engraulidae","AT14-2-2",1.679206665,1679.206665,"Sub Recent","Bocas","Punta Donato",NA,0.9507650068,5.77951427065129
"793","Engraulidae","AT14-2-2",1.766607387,1766.607387,"Sub Recent","Bocas","Punta Donato",NA,1.286522115,6.11614676941992
"794","Engraulidae","AT14-2-2",1.782414773,1782.414773,"Sub Recent","Bocas","Punta Donato",NA,1.071085507,6.1772394608794
"795","Engraulidae","AT14-2-2",1.786969496,1786.969496,"Sub Recent","Bocas","Punta Donato",NA,1.023164099,6.19485430880285
"796","Engraulidae","AT14-2-2",1.800772235,1800.772235,"Sub Recent","Bocas","Punta Donato",NA,1.105713601,6.24826644933316
"797","Engraulidae","AT14-2-2",1.905428901,1905.428901,"Sub Recent","Bocas","Punta Donato",NA,1.039926017,6.65477416185419
"798","Engraulidae","AT14-2-2",2.042450338,2042.450338,"Sub Recent","Bocas","Punta Donato",NA,1.154777782,7.19089537766078
"799","Engraulidae","AT14-2-2",2.128804609,2128.804609,"Sub Recent","Bocas","Punta Donato",NA,1.178804083,7.53093601360021
"800","Engraulidae","AT14-2-2",2.129690928,2129.690928,"Sub Recent","Bocas","Punta Donato",NA,1.411285134,7.53443450464614
"801","Engraulidae","AT14-2-2",2.136173167,2136.173167,"Sub Recent","Bocas","Punta Donato",NA,1.071220691,7.56002641098396
"802","Engraulidae","AT14-2-2",2.206866958,2206.866958,"Sub Recent","Bocas","Punta Donato",NA,1.397833647,7.83970437722706
"803","Engraulidae","AT14-2-2",2.368319079,2368.319079,"Sub Recent","Bocas","Punta Donato",NA,1.116015549,8.48229022706971
"804","Engraulidae","AT14-2-2",2.414856475,2414.856475,"Sub Recent","Bocas","Punta Donato",NA,1.724293443,8.66847015995068
"805","Engraulidae","AT14-2-2",2.554453316,2554.453316,"Sub Recent","Bocas","Punta Donato",NA,1.747031537,9.2294152477663
"806","Engraulidae","AT14-2-2",2.597832384,2597.832384,"Sub Recent","Bocas","Punta Donato",NA,1.674913522,9.40445956996012
"807","Engraulidae","AT14-2-2",2.687330708,2687.330708,"Sub Recent","Bocas","Punta Donato",NA,1.802913017,9.76667015381276
"808","Bythitidae","AT13-10-3-2",2.044715,2044.715,"Sub Recent","Bocas","Punta Caracol","new_2025",1.03252,4.14850990785763
"809","Bythitidae","AT13-10-3-2",1.862663,1862.663,"Sub Recent","Bocas","Punta Caracol","new_2025",0.955112,3.66937340719733
"810","Bythitidae","AT14-1-2",1.589001,1589.001,"Sub Recent","Bocas","Casa Blanca","new_2025",0.729697,2.97692184637429
"811","Bythitidae","AT14-1-2",2.284567,2284.567,"Sub Recent","Bocas","Casa Blanca","new_2025",1.073294,4.80054250841263
"812","Bythitidae","AT14-3-3",2.211921,2211.921,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.092835,4.60065578401694
"813","Bythitidae","AT14-3-5",2.508636,2508.636,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.206559,5.4296089608609
"814","Bythitidae","AT14-3-5",1.876843,1876.843,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.963028,3.70618166977753
"815","Bythitidae","AT14-3-5",2.077438,2077.438,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.039903,4.23610822226564
"816","Bythitidae","AT14-2-1",3.447232,3447.232,"Sub Recent","Bocas","Punta Donato","new_2025",1.567733,8.24962342101133
"817","Bythitidae","AT14-2-1",1.871451,1871.451,"Sub Recent","Bocas","Punta Donato","new_2025",0.989896,3.69217478990184
"818","Bythitidae","AT14-3-1",2.112509,2112.509,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.124944,4.33047738215729
"819","Bythitidae","AT14-3-1",2.535147,2535.147,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.158224,5.50525221387162
"820","Bythitidae","AT14-1-7",1.450573,1450.573,"Sub Recent","Bocas","Casa Blanca","new_2025",0.671133,2.64040177872524
"821","Bythitidae","AT14-1-5",1.86283,1862.83,"Sub Recent","Bocas","Casa Blanca","new_2025",0.946021,3.66980638973548
"822","Bythitidae","AT14-1-8",1.680012,1680.012,"Sub Recent","Bocas","Casa Blanca","new_2025",0.884474,3.20332963887293
"823","Bythitidae","AT13-12-4-1",2.414353,2414.353,"Sub Recent","Bocas","Casa Blanca","new_2025",1.078657,5.16265007477402
"824","Bythitidae","AT13-12-4-2",2.766129,2766.129,"Sub Recent","Bocas","Casa Blanca","new_2025",1.502016,6.17471797760957
"825","Bythitidae","AT14-3-6",2.282258,2282.258,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.181458,4.79415794665661
"826","Bythitidae","AT12-1-2-2",3.580645,3580.645,"Sub Recent","Bocas","STRI Point","new_2025",1.75,8.67236736322691
"827","Bythitidae","AT12-1-3-1",1.119407,1119.407,"Sub Recent","Bocas","STRI Point","new_2025",0.608233,1.87732934480345
"828","Bythitidae","AT12-1-5-1",2.044657,2044.657,"Sub Recent","Bocas","STRI Point","new_2025",1.006951,4.14835503492196
"829","Bythitidae","AT12-1-6-1",2.794077,2794.077,"Sub Recent","Bocas","STRI Point","new_2025",1.315213,6.25695681286429
"830","Bythitidae","AT13-10-4-2",1.978495,1978.495,"Sub Recent","Bocas","Punta Caracol","new_2025",0.938172,3.97259881727998
"831","Bythitidae","AT13-12-3-1",2.046271,2046.271,"Sub Recent","Bocas","Casa Blanca","new_2025",0.897849,4.15266529316136
"832","Bythitidae","AT13-10-5-1",2.043011,2043.011,"Sub Recent","Bocas","Punta Caracol","new_2025",1.026882,4.14396042684686
"833","Bythitidae","AT12-1-2-1",3.381601,3381.601,"Sub Recent","Bocas","STRI Point","new_2025",1.554696,8.04353754761577
"834","Bythitidae","AT12-1-2-1",1.260764,1260.764,"Sub Recent","Bocas","STRI Point","new_2025",0.705931,2.19538997264475
"835","Bythitidae","AT13-10-1-1",1.830645,1830.645,"Sub Recent","Bocas","Punta Caracol","new_2025",0.869624,3.58658761958828
"836","Bythitidae","AT13-10-1-1",2.375,2375,"Sub Recent","Bocas","Punta Caracol","new_2025",1.111559,5.05218742937146
"837","Bythitidae","AT13-10-3-1",1.177729,1177.729,"Sub Recent","Bocas","Punta Caracol","new_2025",0.635717,2.00710564018443
"838","Bythitidae","AT13-12-3-2",2.510931,2510.931,"Sub Recent","Bocas","Casa Blanca","new_2025",1.096604,5.43614728588635
"839","Bythitidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.74822,2.46670495153453
"840","Serranidae","AT14-1-8",1.990747,1990.747,"Sub Recent","Bocas","Casa Blanca","new_2025",0.767189,5.33019333768033
"841","Serranidae","AT14-3-3",2.685484,2685.484,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.58871,7.3615532705152
"842","Serranidae","AT14-3-6",2.008065,2008.065,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.104839,5.38022416983757
"843","Serranidae","AT14-2-5",1.559457,1559.457,"Sub Recent","Bocas","Punta Donato","new_2025",0.675208,4.09603944254774
"844","Haemulidae","AT14-2-4",2.374396,2374.396,"Sub Recent","Bocas","Punta Donato","new_2025",1.503333,5.06077506138608
"845","Bregmacerotidae","AT13-12-3-2",1.419355,1419.355,"Sub Recent","Bocas","Casa Blanca","new_2025",1.47379,6.8929318367749
"846","Bregmacerotidae","AT14-2-1",1.366873,1366.873,"Sub Recent","Bocas","Punta Donato","new_2025",1.180602,6.69462378067238
"847","Bregmacerotidae","AT14-1-2",1.532258,1532.258,"Sub Recent","Bocas","Casa Blanca","new_2025",1.471774,7.31406337428816
"848","Bregmacerotidae","AT14-1-8",1.064516,1064.516,"Sub Recent","Bocas","Casa Blanca","new_2025",1.155914,5.51572305146821
"849","Gerreidae","AT13-10-3-2",1.767316,1767.316,"Sub Recent","Bocas","Punta Caracol","new_2025",1.26698,4.93480373585234
"850","Gerreidae","AT14-3-4",3.545482,3545.482,"Sub Recent","Bocas","Cayo Adriana","new_2025",2.323331,10.2013052648238
"851","Labridae","AT13-12-3-2",1.112903,1112.903,"Sub Recent","Bocas","Casa Blanca","new_2025",0.745968,6.17816001021404
"852","Labridae","AT13-12-4-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.639785,6.50473312946564
"853","Labridae","AT13-12-4-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.035646,9.7203561171382
"854","Labridae","AT14-1-1",1.464334,1464.334,"Sub Recent","Bocas","Casa Blanca","new_2025",0.896366,7.8610436842491
"855","Labridae","AT14-3-4",1.176312,1176.312,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.812921,6.48610649513099
"856","Labridae","AT12-1-2-1",1.24521,1245.21,"Sub Recent","Bocas","STRI Point","new_2025",0.872052,6.81842150857906
"857","Labridae","AT12-1-2-2",1.126778,1126.778,"Sub Recent","Bocas","STRI Point","new_2025",0.740635,6.24572331211903
"858","Clupeidae","AT12-1-3-1",1.738146,1738.146,"Sub Recent","Bocas","STRI Point","new_2025",1.02205,8.06458308519394
"859","Clupeidae","AT12-1-3-1",1.165936,1165.936,"Sub Recent","Bocas","STRI Point","new_2025",0.655599,5.91867042665722
"860","Clupeidae","AT14-1-1",1.217117,1217.117,"Sub Recent","Bocas","Casa Blanca","new_2025",0.634948,6.11899245174009
"861","Clupeidae","AT14-1-1",0.959693,959.693,"Sub Recent","Bocas","Casa Blanca","new_2025",0.56505,5.09004296907086
"862","Clupeidae","AT14-1-2",1.227966,1227.966,"Sub Recent","Bocas","Casa Blanca","new_2025",0.728339,6.16120946610117
"863","Clupeidae","AT14-1-2",1.226092,1226.092,"Sub Recent","Bocas","Casa Blanca","new_2025",0.686217,6.15392313912792
"864","Clupeidae","AT14-1-3",1.288581,1288.581,"Sub Recent","Bocas","Casa Blanca","new_2025",0.732468,6.39556295768854
"865","Clupeidae","AT14-1-3",1.127002,1127.002,"Sub Recent","Bocas","Casa Blanca","new_2025",0.599443,5.76495558217796
"866","Clupeidae","AT14-1-7",1.901174,1901.174,"Sub Recent","Bocas","Casa Blanca","new_2025",1.094538,8.64467950885189
"867","Clupeidae","AT14-1-8",1.30022,1300.22,"Sub Recent","Bocas","Casa Blanca","new_2025",0.703557,6.44027527424937
"868","Clupeidae","AT14-1-8",1.028566,1028.566,"Sub Recent","Bocas","Casa Blanca","new_2025",0.625272,5.37084405042653
"869","Clupeidae","AT14-2-5",1.471272,1471.272,"Sub Recent","Bocas","Punta Donato","new_2025",0.934003,7.08748626806141
"870","Clupeidae","AT14-3-1",1.211071,1211.071,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.738606,6.095428731891
"871","Clupeidae","AT14-3-3",1.045611,1045.611,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.642363,5.43967542278271
"872","Clupeidae","AT14-3-5",1.226532,1226.532,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.671943,6.15563413477319
"873","Clupeidae","AT14-3-5",0.944103,944.103,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.542349,5.02586011702654
"874","Clupeidae","AT14-3-5",1.141748,1141.748,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.662779,5.82331263306156
"875","Clupeidae","AT14-3-5",1.075002,1075.002,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.625263,5.5577729369659
"876","Clupeidae","AT13-10-3-1",1.300202,1300.202,"Sub Recent","Bocas","Punta Caracol","new_2025",0.744497,6.44020619532972
"877","Clupeidae","AT13-10-4-1",0.900476,900.476,"Sub Recent","Bocas","Punta Caracol","new_2025",0.588607,4.84496424630988
"878","Clupeidae","AT13-12-1-1",1.082054,1082.054,"Sub Recent","Bocas","Casa Blanca","new_2025",0.729865,5.5860001843722
"879","Clupeidae","AT13-12-1-1",1.127744,1127.744,"Sub Recent","Bocas","Casa Blanca","new_2025",0.651557,5.76789612670756
"880","Clupeidae","AT13-10-4-2",1.232346,1232.346,"Sub Recent","Bocas","Punta Caracol","new_2025",0.662963,6.17822965182455
"881","Clupeidae","AT13-12-2-2",1.232338,1232.338,"Sub Recent","Bocas","Casa Blanca","new_2025",0.709904,6.17819857715934
"882","Clupeidae","AT13-12-2-2",1.115508,1115.508,"Sub Recent","Bocas","Casa Blanca","new_2025",0.650994,5.71934897216792
"883","Clupeidae","AT13-12-3-2",1.048602,1048.602,"Sub Recent","Bocas","Casa Blanca","new_2025",0.602437,5.45172756571604
"884","Clupeidae","AT13-12-3-2",1.235808,1235.808,"Sub Recent","Bocas","Casa Blanca","new_2025",0.702295,6.19167295428444
"885","Clupeidae","AT13-12-4-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.003049,10.2120736641313
"886","Batrachoididae","AT12-1-4-1",4.092606,4092.606,"Sub Recent","Bocas","STRI Point","new_2025",2.022222,9.44852994831408
"887","Batrachoididae","AT14-3-3",2.542331,2542.331,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.367849,4.63620598983949
"888","Batrachoididae","AT14-3-6",1.373724,1373.724,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.83832,1.84668319011147
"889","Batrachoididae","AT14-3-6",2.015826,2015.826,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.200063,3.27685556314372
"890","Synodontidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.215956,11.5726859008575
"891","Synodontidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.025893,10.3626038999002
"892","Labridae","AT13-10-1-1",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.136171,11.0734245388927
"893","Labridae","AT13-10-1-2",1.602571,1602.571,"Sub Recent","Bocas","Punta Caracol","new_2025",1.016643,10.59249859494
"894","Labridae","AT14-1-5",2.852923,2852.923,"Sub Recent","Bocas","Casa Blanca","new_2025",1.784876,17.2222239789582
"895","Labridae","AT14-3-1",1.063653,1063.653,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.695699,7.49843879887421
"896","Labridae","AT14-3-2",1.176696,1176.696,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.81787,8.16466467803091
"897","Labridae","AT14-3-6",2.379087,2379.087,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.399427,14.7778686982119
"898","Atherinidae","AT14-1-2",1.322996,1322.996,"Sub Recent","Bocas","Casa Blanca","new_2025",1.073789,2.33630633765729
"899","Atherinidae","AT14-1-2",1.112984,1112.984,"Sub Recent","Bocas","Casa Blanca","new_2025",0.89274,1.79506317621492
"900","Atherinidae","AT14-1-2",1.310232,1310.232,"Sub Recent","Bocas","Casa Blanca","new_2025",1.023894,2.30202894430168
"901","Atherinidae","AT14-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.034615,5.01597812601779
"902","Atherinidae","AT14-1-2",1.552357,1552.357,"Sub Recent","Bocas","Casa Blanca","new_2025",1.309932,2.98116801585424
"903","Atherinidae","AT14-1-2",1.547229,1547.229,"Sub Recent","Bocas","Casa Blanca","new_2025",1.162665,2.96616709103513
"904","Atherinidae","AT14-1-2",1.618222,1618.222,"Sub Recent","Bocas","Casa Blanca","new_2025",1.295115,3.17614179679101
"905","Atherinidae","AT14-1-2",1.519626,1519.626,"Sub Recent","Bocas","Casa Blanca","new_2025",1.259746,2.88586879750251
"906","Atherinidae","AT14-1-2",1.583415,1583.415,"Sub Recent","Bocas","Casa Blanca","new_2025",1.325367,3.07257641575541
"907","Atherinidae","AT14-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.957687,4.72519624369946
"908","Atherinidae","AT14-1-2",1.967742,1967.742,"Sub Recent","Bocas","Casa Blanca","new_2025",1.818553,4.2794013926989
"909","Atherinidae","AT14-1-2",2.091463,2091.463,"Sub Recent","Bocas","Casa Blanca","new_2025",1.983871,4.69631422054184
"910","Atherinidae","AT14-1-2",2.092008,2092.008,"Sub Recent","Bocas","Casa Blanca","new_2025",1.961999,4.69818010594945
"911","Atherinidae","AT14-1-2",1.44047,1440.47,"Sub Recent","Bocas","Casa Blanca","new_2025",1.294557,2.6598469666435
"912","Atherinidae","AT14-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.333513,6.10304735803705
"913","Atherinidae","AT14-1-2",0.773295,773.295,"Sub Recent","Bocas","Casa Blanca","new_2025",0.649539,1.03032940777687
"914","Atherinidae","AT14-1-5",0.916053,916.053,"Sub Recent","Bocas","Casa Blanca","new_2025",0.789689,1.33397623449421
"915","Atherinidae","AT14-1-5",1.263354,1263.354,"Sub Recent","Bocas","Casa Blanca","new_2025",0.998136,2.17764480919283
"916","Atherinidae","AT14-1-5",1.538686,1538.686,"Sub Recent","Bocas","Casa Blanca","new_2025",1.247531,2.94123416366059
"917","Atherinidae","AT14-1-5",1.392403,1392.403,"Sub Recent","Bocas","Casa Blanca","new_2025",1.139366,2.52572099782805
"918","Atherinidae","AT14-1-5",1.990272,1990.272,"Sub Recent","Bocas","Casa Blanca","new_2025",2.038904,4.35432658015403
"919","Atherinidae","AT14-1-5",1.748152,1748.152,"Sub Recent","Bocas","Casa Blanca","new_2025",1.635234,3.5730257601781
"920","Atherinidae","AT14-1-7",0.971919,971.919,"Sub Recent","Bocas","Casa Blanca","new_2025",0.761309,1.45997151485108
"921","Atherinidae","AT14-1-7",1.238503,1238.503,"Sub Recent","Bocas","Casa Blanca","new_2025",0.941006,2.11267612448952
"922","Atherinidae","AT14-1-7",1.448512,1448.512,"Sub Recent","Bocas","Casa Blanca","new_2025",1.201304,2.68251966760894
"923","Atherinidae","AT14-1-7",1.215194,1215.194,"Sub Recent","Bocas","Casa Blanca","new_2025",0.974326,2.05235690924049
"924","Atherinidae","AT14-1-7",1.204275,1204.275,"Sub Recent","Bocas","Casa Blanca","new_2025",0.9683,2.02430801534907
"925","Atherinidae","AT14-1-7",1.284184,1284.184,"Sub Recent","Bocas","Casa Blanca","new_2025",1.139691,2.23262070843763
"926","Atherinidae","AT14-1-7",1.058647,1058.647,"Sub Recent","Bocas","Casa Blanca","new_2025",0.798014,1.66317778941507
"927","Atherinidae","AT14-1-7",1.010077,1010.077,"Sub Recent","Bocas","Casa Blanca","new_2025",NA,1.54825388172319
"928","Atherinidae","AT14-1-7",2.15469,2154.69,"Sub Recent","Bocas","Casa Blanca","new_2025",1.882155,4.91447429494468
"929","Atherinidae","AT14-1-7",1.085218,1085.218,"Sub Recent","Bocas","Casa Blanca","new_2025",0.927635,1.72723761494044
"930","Atherinidae","AT14-1-7",0.999563,999.563,"Sub Recent","Bocas","Casa Blanca","new_2025",0.840663,1.52375094290677
"931","Atherinidae","AT14-1-7",1.389256,1389.256,"Sub Recent","Bocas","Casa Blanca","new_2025",1.207776,2.51702315878613
"932","Atherinidae","AT14-1-7",1.261245,1261.245,"Sub Recent","Bocas","Casa Blanca","new_2025",1.186663,2.17210493203673
"933","Atherinidae","AT14-1-7",1.651089,1651.089,"Sub Recent","Bocas","Casa Blanca","new_2025",1.42282,3.27501390630915
"934","Atherinidae","AT14-1-7",1.633738,1633.738,"Sub Recent","Bocas","Casa Blanca","new_2025",1.427261,3.22268781994112
"935","Atherinidae","AT14-1-7",1.860126,1860.126,"Sub Recent","Bocas","Casa Blanca","new_2025",1.788533,3.92774976843483
"936","Atherinidae","AT14-1-8",2.003492,2003.492,"Sub Recent","Bocas","Casa Blanca","new_2025",1.942187,4.39849857708665
"937","Atherinidae","AT14-1-8",1.461795,1461.795,"Sub Recent","Bocas","Casa Blanca","new_2025",1.276516,2.72011298379909
"938","Atherinidae","AT14-1-8",0.913624,913.624,"Sub Recent","Bocas","Casa Blanca","new_2025",0.754971,1.32858727960557
"939","Atherinidae","AT14-1-8",1.287778,1287.778,"Sub Recent","Bocas","Casa Blanca","new_2025",1.090351,2.24215385203064
"940","Atherinidae","AT14-1-8",1.51191,1511.91,"Sub Recent","Bocas","Casa Blanca","new_2025",1.29773,2.86355853604341
"941","Atherinidae","AT14-1-1",2.113563,2113.563,"Sub Recent","Bocas","Casa Blanca","new_2025",2.180242,4.77218089994351
"942","Atherinidae","AT14-1-1",1.393121,1393.121,"Sub Recent","Bocas","Casa Blanca","new_2025",1.06894,2.52770688889839
"943","Atherinidae","AT14-2-1",1.397636,1397.636,"Sub Recent","Bocas","Punta Donato","new_2025",1.186167,2.54020706946746
"944","Atherinidae","AT14-2-1",1.738586,1738.586,"Sub Recent","Bocas","Punta Donato","new_2025",1.469206,3.54326014722343
"945","Atherinidae","AT14-2-2",1.732997,1732.997,"Sub Recent","Bocas","Punta Donato","new_2025",1.359858,3.52590907724539
"946","Atherinidae","AT14-2-4",1.529912,1529.912,"Sub Recent","Bocas","Punta Donato","new_2025",1.281435,2.91570254088394
"947","Atherinidae","AT14-2-4",1.506811,1506.811,"Sub Recent","Bocas","Punta Donato","new_2025",1.221524,2.84884786751155
"948","Atherinidae","AT14-2-4",1.340177,1340.177,"Sub Recent","Bocas","Punta Donato","new_2025",1.134175,2.38271994232574
"949","Atherinidae","AT14-3-3",1.236406,1236.406,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.020029,2.1072249115449
"950","Atherinidae","AT14-3-3",1.399521,1399.521,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.180146,2.5454321356302
"951","Atherinidae","AT14-3-4",1.645417,1645.417,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.402513,3.25787674059814
"952","Atherinidae","AT14-3-4",1.225741,1225.741,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.997711,2.07957603930053
"953","Atherinidae","AT14-3-4",1.025023,1025.023,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.802014,1.58331638077987
"954","Atherinidae","AT14-3-5",1.696495,1696.495,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.495711,3.41331185258392
"955","Atherinidae","AT14-3-5",1.292702,1292.702,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.10761,2.25523751517786
"956","Atherinidae","AT14-3-5",0.919595,919.595,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.736702,1.3418479217508
"957","Atherinidae","AT14-3-6",1.711012,1711.012,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.430434,3.45794160033012
"958","Atherinidae","AT14-3-6",1.849363,1849.363,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.475226,3.89315372853295
"959","Atherinidae","AT12-1-2-1",1.188094,1188.094,"Sub Recent","Bocas","STRI Point","new_2025",0.96355,1.98298694572195
"960","Atherinidae","AT12-1-2-2",1.323384,1323.384,"Sub Recent","Bocas","STRI Point","new_2025",1.00577,2.33735102951478
"961","Atherinidae","AT12-1-2-2",1.542985,1542.985,"Sub Recent","Bocas","STRI Point","new_2025",1.461367,2.95377183483585
"962","Atherinidae","AT12-1-3-1",1.392739,1392.739,"Sub Recent","Bocas","STRI Point","new_2025",1.11565,2.52665026161161
"963","Atherinidae","AT12-1-3-1",1.375092,1375.092,"Sub Recent","Bocas","STRI Point","new_2025",1.212712,2.47800400489305
"964","Atherinidae","AT12-1-3-1",1.660759,1660.759,"Sub Recent","Bocas","STRI Point","new_2025",1.402626,3.30430172235529
"965","Atherinidae","AT12-1-4-1",1.482353,1482.353,"Sub Recent","Bocas","STRI Point","new_2025",1.301849,2.77864974368795
"966","Atherinidae","AT12-1-4-1",1.154956,1154.956,"Sub Recent","Bocas","STRI Point","new_2025",0.965512,1.89928337519837
