"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm","fish_length_cm","n_species","n_estimates","mean_a","mean_b","group_name","sed_weight_500_kg","sed_weight_whole_sample_kg","total_oto_count","fish_weight_g"
"838","Bythitidae","AT13-12-3-2",2.510931,2510.931,"Sub Recent","Bocas","Casa Blanca","new_2025",1.096604,5.43614728588635,1,55,0.0072,3.155,"AT13-12_6",0.33171,0.6298,57,1.50375221295177
"839","Bythitidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.74822,2.46670495153453,1,55,0.0072,3.155,"AT13-12_6",0.33171,0.6298,57,0.124297467469961
"840","Serranidae","AT14-1-8",1.990747,1990.747,"Sub Recent","Bocas","Casa Blanca","new_2025",0.767189,5.33019333768033,7,19,0.0118142105263158,3.16442631578947,"AT14-1_5",0.186586,0.6334,63,2.35575032521271
"841","Serranidae","AT14-3-3",2.685484,2685.484,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.58871,7.3615532705152,7,19,0.0118142105263158,3.16442631578947,"AT14-3_2",0.195697,0.5768,34,6.54433732945311
"842","Serranidae","AT14-3-6",2.008065,2008.065,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.104839,5.38022416983757,7,19,0.0118142105263158,3.16442631578947,"AT14-3_5",0.31401,0.6877,40,2.42643483157516
"843","Serranidae","AT14-2-5",1.559457,1559.457,"Sub Recent","Bocas","Punta Donato","new_2025",0.675208,4.09603944254774,7,19,0.0118142105263158,3.16442631578947,"AT14-2_4",0.121947,0.6014,28,1.0237310445443
"844","Haemulidae","AT14-2-4",2.374396,2374.396,"Sub Recent","Bocas","Punta Donato","new_2025",1.503333,5.06077506138608,12,43,0.0170290697674419,3.03186511627907,"AT14-2_3",0.074169,0.5598,30,2.32424543054822
"845","Bregmacerotidae","AT13-12-3-2",1.419355,1419.355,"Sub Recent","Bocas","Casa Blanca","new_2025",1.47379,6.8929318367749,2,6,0.00495666666666667,3.03316666666667,"AT13-12_6",0.33171,0.6298,57,1.73064794404945
"846","Bregmacerotidae","AT14-2-1",1.366873,1366.873,"Sub Recent","Bocas","Punta Donato","new_2025",1.180602,6.69462378067238,2,6,0.00495666666666667,3.03316666666667,"AT14-2_1",0.126321,0.6472,39,1.58399871994623
"847","Bregmacerotidae","AT14-1-2",1.532258,1532.258,"Sub Recent","Bocas","Casa Blanca","new_2025",1.471774,7.31406337428816,2,6,0.00495666666666667,3.03316666666667,"AT14-1_2",0.255748,0.58385,102,2.07170128372685
"848","Bregmacerotidae","AT14-1-8",1.064516,1064.516,"Sub Recent","Bocas","Casa Blanca","new_2025",1.155914,5.51572305146821,2,6,0.00495666666666667,3.03316666666667,"AT14-1_5",0.186586,0.6334,63,0.880224698764975
"849","Gerreidae","AT13-10-3-2",1.767316,1767.316,"Sub Recent","Bocas","Punta Caracol","new_2025",1.26698,4.93480373585234,11,83,0.0143642168674699,3.04463734939759,"AT13-10_5",0.31048,0.6716,38,1.85369098554971
"850","Gerreidae","AT14-3-4",3.545482,3545.482,"Sub Recent","Bocas","Cayo Adriana","new_2025",2.323331,10.2013052648238,11,83,0.0143642168674699,3.04463734939759,"AT14-3_3",0.207246,0.625,27,16.9150350919777
"851","Labridae","AT13-12-3-2",1.112903,1112.903,"Sub Recent","Bocas","Casa Blanca","new_2025",0.745968,6.17816001021404,20,32,0.0206834375,3.041190625,"AT13-12_6",0.33171,0.6298,57,5.25746217997452
"852","Labridae","AT13-12-4-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.639785,6.50473312946564,20,32,0.0206834375,3.041190625,"AT13-12_7",0.28469,0.5885,73,6.14905813823774
"853","Labridae","AT13-12-4-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.035646,9.7203561171382,20,32,0.0206834375,3.041190625,"AT13-12_7",0.28469,0.5885,73,20.8618343601966
"854","Labridae","AT14-1-1",1.464334,1464.334,"Sub Recent","Bocas","Casa Blanca","new_2025",0.896366,7.8610436842491,20,32,0.0206834375,3.041190625,"AT14-1_1",0.235586,0.6604,39,10.9382724581287
"855","Labridae","AT14-3-4",1.176312,1176.312,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.812921,6.48610649513099,20,32,0.0206834375,3.041190625,"AT14-3_3",0.207246,0.625,27,6.09566477014754
"856","Labridae","AT12-1-2-1",1.24521,1245.21,"Sub Recent","Bocas","STRI Point","new_2025",0.872052,6.81842150857906,20,32,0.0206834375,3.041190625,"AT12-1_2",0.261,1.15,93,7.0960099077688
"857","Labridae","AT12-1-2-2",1.126778,1126.778,"Sub Recent","Bocas","STRI Point","new_2025",0.740635,6.24572331211903,20,32,0.0206834375,3.041190625,"AT12-1_3",0.23893,1.15,73,5.43427349110299
"858","Clupeidae","AT12-1-3-1",1.738146,1738.146,"Sub Recent","Bocas","STRI Point","new_2025",1.02205,8.06458308519394,5,36,0.00788194444444444,3.11483333333333,"AT12-1_4",0.23809,1.15,62,5.25393813963165
"859","Clupeidae","AT12-1-3-1",1.165936,1165.936,"Sub Recent","Bocas","STRI Point","new_2025",0.655599,5.91867042665722,5,36,0.00788194444444444,3.11483333333333,"AT12-1_4",0.23809,1.15,62,2.00439317880524
"860","Clupeidae","AT14-1-1",1.217117,1217.117,"Sub Recent","Bocas","Casa Blanca","new_2025",0.634948,6.11899245174009,5,36,0.00788194444444444,3.11483333333333,"AT14-1_1",0.235586,0.6604,39,2.22336210363819
"861","Clupeidae","AT14-1-1",0.959693,959.693,"Sub Recent","Bocas","Casa Blanca","new_2025",0.56505,5.09004296907086,5,36,0.00788194444444444,3.11483333333333,"AT14-1_1",0.235586,0.6604,39,1.25300526204933
"862","Clupeidae","AT14-1-2",1.227966,1227.966,"Sub Recent","Bocas","Casa Blanca","new_2025",0.728339,6.16120946610117,5,36,0.00788194444444444,3.11483333333333,"AT14-1_2",0.255748,0.58385,102,2.27149229204227
"863","Clupeidae","AT14-1-2",1.226092,1226.092,"Sub Recent","Bocas","Casa Blanca","new_2025",0.686217,6.15392313912792,5,36,0.00788194444444444,3.11483333333333,"AT14-1_2",0.255748,0.58385,102,2.2631353850105
"864","Clupeidae","AT14-1-3",1.288581,1288.581,"Sub Recent","Bocas","Casa Blanca","new_2025",0.732468,6.39556295768854,5,36,0.00788194444444444,3.11483333333333,"AT14-1_3",0.177701,0.6843,95,2.55159328906409
"865","Clupeidae","AT14-1-3",1.127002,1127.002,"Sub Recent","Bocas","Casa Blanca","new_2025",0.599443,5.76495558217796,5,36,0.00788194444444444,3.11483333333333,"AT14-1_3",0.177701,0.6843,95,1.84665600498667
"866","Clupeidae","AT14-1-7",1.901174,1901.174,"Sub Recent","Bocas","Casa Blanca","new_2025",1.094538,8.64467950885189,5,36,0.00788194444444444,3.11483333333333,"AT14-1_4",0.178184,0.6442,58,6.5230402549834
"867","Clupeidae","AT14-1-8",1.30022,1300.22,"Sub Recent","Bocas","Casa Blanca","new_2025",0.703557,6.44027527424937,5,36,0.00788194444444444,3.11483333333333,"AT14-1_5",0.186586,0.6334,63,2.60756926522385
"868","Clupeidae","AT14-1-8",1.028566,1028.566,"Sub Recent","Bocas","Casa Blanca","new_2025",0.625272,5.37084405042653,5,36,0.00788194444444444,3.11483333333333,"AT14-1_5",0.186586,0.6334,63,1.48113353383769
"869","Clupeidae","AT14-2-5",1.471272,1471.272,"Sub Recent","Bocas","Punta Donato","new_2025",0.934003,7.08748626806141,5,36,0.00788194444444444,3.11483333333333,"AT14-2_4",0.121947,0.6014,28,3.51378284840565
"870","Clupeidae","AT14-3-1",1.211071,1211.071,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.738606,6.095428731891,5,36,0.00788194444444444,3.11483333333333,"AT14-3_1",0.193504,0.5189,23,2.19680140955847
"871","Clupeidae","AT14-3-3",1.045611,1045.611,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.642363,5.43967542278271,5,36,0.00788194444444444,3.11483333333333,"AT14-3_2",0.195697,0.5768,34,1.54106383147813
"872","Clupeidae","AT14-3-5",1.226532,1226.532,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.671943,6.15563413477319,5,36,0.00788194444444444,3.11483333333333,"AT14-3_4",0.279638,0.6827,60,2.26509589861755
"873","Clupeidae","AT14-3-5",0.944103,944.103,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.542349,5.02586011702654,5,36,0.00788194444444444,3.11483333333333,"AT14-3_4",0.279638,0.6827,60,1.20444476197511
"874","Clupeidae","AT14-3-5",1.141748,1141.748,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.662779,5.82331263306156,5,36,0.00788194444444444,3.11483333333333,"AT14-3_4",0.279638,0.6827,60,1.90550776437956
"875","Clupeidae","AT14-3-5",1.075002,1075.002,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.625263,5.5577729369659,5,36,0.00788194444444444,3.11483333333333,"AT14-3_4",0.279638,0.6827,60,1.64768887846387
"876","Clupeidae","AT13-10-3-1",1.300202,1300.202,"Sub Recent","Bocas","Punta Caracol","new_2025",0.744497,6.44020619532972,5,36,0.00788194444444444,3.11483333333333,"AT13-10_4",0.31716,0.6704,23,2.60748214743428
"877","Clupeidae","AT13-10-4-1",0.900476,900.476,"Sub Recent","Bocas","Punta Caracol","new_2025",0.588607,4.84496424630988,5,36,0.00788194444444444,3.11483333333333,"AT13-10_6",0.33121,0.7088,27,1.07448238509921
"878","Clupeidae","AT13-12-1-1",1.082054,1082.054,"Sub Recent","Bocas","Casa Blanca","new_2025",0.729865,5.5860001843722,5,36,0.00788194444444444,3.11483333333333,"AT13-12_1",0.22898,0.5786,44,1.67389533283128
"879","Clupeidae","AT13-12-1-1",1.127744,1127.744,"Sub Recent","Bocas","Casa Blanca","new_2025",0.651557,5.76789612670756,5,36,0.00788194444444444,3.11483333333333,"AT13-12_1",0.22898,0.5786,44,1.84959153708224
"880","Clupeidae","AT13-10-4-2",1.232346,1232.346,"Sub Recent","Bocas","Punta Caracol","new_2025",0.662963,6.17822965182455,5,36,0.00788194444444444,3.11483333333333,"AT13-10_7",0.29614,0.7047,21,2.29109483720581
"881","Clupeidae","AT13-12-2-2",1.232338,1232.338,"Sub Recent","Bocas","Casa Blanca","new_2025",0.709904,6.17819857715934,5,36,0.00788194444444444,3.11483333333333,"AT13-12_4",0.27237,0.6317,40,2.29105894352624
"882","Clupeidae","AT13-12-2-2",1.115508,1115.508,"Sub Recent","Bocas","Casa Blanca","new_2025",0.650994,5.71934897216792,5,36,0.00788194444444444,3.11483333333333,"AT13-12_4",0.27237,0.6317,40,1.8015312189358
"883","Clupeidae","AT13-12-3-2",1.048602,1048.602,"Sub Recent","Bocas","Casa Blanca","new_2025",0.602437,5.45172756571604,5,36,0.00788194444444444,3.11483333333333,"AT13-12_6",0.33171,0.6298,57,1.55172399445272
"884","Clupeidae","AT13-12-3-2",1.235808,1235.808,"Sub Recent","Bocas","Casa Blanca","new_2025",0.702295,6.19167295428444,5,36,0.00788194444444444,3.11483333333333,"AT13-12_6",0.33171,0.6298,57,2.30665874707175
"885","Clupeidae","AT13-12-4-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.003049,10.2120736641313,5,36,0.00788194444444444,3.11483333333333,"AT13-12_7",0.28469,0.5885,73,10.9611243185717
"886","Batrachoididae","AT12-1-4-1",4.092606,4092.606,"Sub Recent","Bocas","STRI Point","new_2025",2.022222,9.44852994831408,3,6,0.00868666666666667,3.21966666666667,"AT12-1_5",0.21289,1.15,85,12.0005430929132
"887","Batrachoididae","AT14-3-3",2.542331,2542.331,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.367849,4.63620598983949,3,6,0.00868666666666667,3.21966666666667,"AT14-3_2",0.195697,0.5768,34,1.21248136580638
"888","Batrachoididae","AT14-3-6",1.373724,1373.724,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.83832,1.84668319011147,3,6,0.00868666666666667,3.21966666666667,"AT14-3_5",0.31401,0.6877,40,0.0625961862515787
"889","Batrachoididae","AT14-3-6",2.015826,2015.826,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.200063,3.27685556314372,3,6,0.00868666666666667,3.21966666666667,"AT14-3_5",0.31401,0.6877,40,0.396692363694857
"890","Synodontidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.215956,11.5726859008575,8,24,0.00649625,3.119125,"AT13-12_6",0.33171,0.6298,57,13.4786632351447
"891","Synodontidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.025893,10.3626038999002,8,24,0.00649625,3.119125,"AT13-12_6",0.33171,0.6298,57,9.55074294453583
"892","Labridae","AT13-10-1-1",NA,NA,"Sub Recent","Bocas","Punta Caracol","new_2025",1.136171,11.0734245388927,20,32,0.0206834375,3.041190625,"AT13-10_1",0.26303,0.6473,26,31.0086740470454
"893","Labridae","AT13-10-1-2",1.602571,1602.571,"Sub Recent","Bocas","Punta Caracol","new_2025",1.016643,10.59249859494,20,32,0.0206834375,3.041190625,"AT13-10_2",0.37675,0.9095,21,27.0918267001357
"894","Labridae","AT14-1-5",2.852923,2852.923,"Sub Recent","Bocas","Casa Blanca","new_2025",1.784876,17.2222239789582,20,32,0.0206834375,3.041190625,"AT14-1_1",0.093953,0.4014,23,118.797063464682
"895","Labridae","AT14-3-1",1.063653,1063.653,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.695699,7.49843879887421,20,32,0.0206834375,3.041190625,"AT14-3_1",0.193504,0.5189,23,9.47492690106506
"896","Labridae","AT14-3-2",1.176696,1176.696,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.81787,8.16466467803091,20,32,0.0206834375,3.041190625,"AT14-3_1",0.078406,0.4314,7,12.2744230636956
"897","Labridae","AT14-3-6",2.379087,2379.087,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.399427,14.7778686982119,20,32,0.0206834375,3.041190625,"AT14-3_5",0.31401,0.6877,40,74.5821966004272
"898","Atherinidae","AT14-1-2",1.322996,1322.996,"Sub Recent","Bocas","Casa Blanca","new_2025",1.073789,2.33630633765729,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.087755480755443
"899","Atherinidae","AT14-1-2",1.112984,1112.984,"Sub Recent","Bocas","Casa Blanca","new_2025",0.89274,1.79506317621492,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.0379462257327409
"900","Atherinidae","AT14-1-2",1.310232,1310.232,"Sub Recent","Bocas","Casa Blanca","new_2025",1.023894,2.30202894430168,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.0837246115420807
"901","Atherinidae","AT14-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.034615,5.01597812601779,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.997535609020875
"902","Atherinidae","AT14-1-2",1.552357,1552.357,"Sub Recent","Bocas","Casa Blanca","new_2025",1.309932,2.98116801585424,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.190564216837387
"903","Atherinidae","AT14-1-2",1.547229,1547.229,"Sub Recent","Bocas","Casa Blanca","new_2025",1.162665,2.96616709103513,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.187530331999215
"904","Atherinidae","AT14-1-2",1.618222,1618.222,"Sub Recent","Bocas","Casa Blanca","new_2025",1.295115,3.17614179679101,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.233115528647576
"905","Atherinidae","AT14-1-2",1.519626,1519.626,"Sub Recent","Bocas","Casa Blanca","new_2025",1.259746,2.88586879750251,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.171851337875365
"906","Atherinidae","AT14-1-2",1.583415,1583.415,"Sub Recent","Bocas","Casa Blanca","new_2025",1.325367,3.07257641575541,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.209782232610236
"907","Atherinidae","AT14-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.957687,4.72519624369946,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.824930957023969
"908","Atherinidae","AT14-1-2",1.967742,1967.742,"Sub Recent","Bocas","Casa Blanca","new_2025",1.818553,4.2794013926989,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.601869580662707
"909","Atherinidae","AT14-1-2",2.091463,2091.463,"Sub Recent","Bocas","Casa Blanca","new_2025",1.983871,4.69631422054184,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.808996441078331
"910","Atherinidae","AT14-1-2",2.092008,2092.008,"Sub Recent","Bocas","Casa Blanca","new_2025",1.961999,4.69818010594945,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.810019437387784
"911","Atherinidae","AT14-1-2",1.44047,1440.47,"Sub Recent","Bocas","Casa Blanca","new_2025",1.294557,2.6598469666435,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.132577466720525
"912","Atherinidae","AT14-1-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.333513,6.10304735803705,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,1.86187762509113
"913","Atherinidae","AT14-1-2",0.773295,773.295,"Sub Recent","Bocas","Casa Blanca","new_2025",0.649539,1.03032940777687,1,2,0.0059,3.18135,"AT14-1_2",0.255748,0.58385,102,0.00648833871638433
"914","Atherinidae","AT14-1-5",0.916053,916.053,"Sub Recent","Bocas","Casa Blanca","new_2025",0.789689,1.33397623449421,1,2,0.0059,3.18135,"AT14-1_1",0.093953,0.4014,23,0.014756789952247
"915","Atherinidae","AT14-1-5",1.263354,1263.354,"Sub Recent","Bocas","Casa Blanca","new_2025",0.998136,2.17764480919283,1,2,0.0059,3.18135,"AT14-1_1",0.093953,0.4014,23,0.0701628295858579
"916","Atherinidae","AT14-1-5",1.538686,1538.686,"Sub Recent","Bocas","Casa Blanca","new_2025",1.247531,2.94123416366059,1,2,0.0059,3.18135,"AT14-1_1",0.093953,0.4014,23,0.182561275117119
"917","Atherinidae","AT14-1-5",1.392403,1392.403,"Sub Recent","Bocas","Casa Blanca","new_2025",1.139366,2.52572099782805,1,2,0.0059,3.18135,"AT14-1_1",0.093953,0.4014,23,0.112455505931299
"918","Atherinidae","AT14-1-5",1.990272,1990.272,"Sub Recent","Bocas","Casa Blanca","new_2025",2.038904,4.35432658015403,1,2,0.0059,3.18135,"AT14-1_1",0.093953,0.4014,23,0.636038391294397
"919","Atherinidae","AT14-1-5",1.748152,1748.152,"Sub Recent","Bocas","Casa Blanca","new_2025",1.635234,3.5730257601781,1,2,0.0059,3.18135,"AT14-1_1",0.093953,0.4014,23,0.339042044993674
"920","Atherinidae","AT14-1-7",0.971919,971.919,"Sub Recent","Bocas","Casa Blanca","new_2025",0.761309,1.45997151485108,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0196647764075937
"921","Atherinidae","AT14-1-7",1.238503,1238.503,"Sub Recent","Bocas","Casa Blanca","new_2025",0.941006,2.11267612448952,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0637175745152269
"922","Atherinidae","AT14-1-7",1.448512,1448.512,"Sub Recent","Bocas","Casa Blanca","new_2025",1.201304,2.68251966760894,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.136206242921096
"923","Atherinidae","AT14-1-7",1.215194,1215.194,"Sub Recent","Bocas","Casa Blanca","new_2025",0.974326,2.05235690924049,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0581082419360541
"924","Atherinidae","AT14-1-7",1.204275,1204.275,"Sub Recent","Bocas","Casa Blanca","new_2025",0.9683,2.02430801534907,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0556192407739151
"925","Atherinidae","AT14-1-7",1.284184,1284.184,"Sub Recent","Bocas","Casa Blanca","new_2025",1.139691,2.23262070843763,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0759546643011115
"926","Atherinidae","AT14-1-7",1.058647,1058.647,"Sub Recent","Bocas","Casa Blanca","new_2025",0.798014,1.66317778941507,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0297670139258458
"927","Atherinidae","AT14-1-7",1.010077,1010.077,"Sub Recent","Bocas","Casa Blanca","new_2025",NA,1.54825388172319,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0237031695536951
"928","Atherinidae","AT14-1-7",2.15469,2154.69,"Sub Recent","Bocas","Casa Blanca","new_2025",1.882155,4.91447429494468,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.934722251551314
"929","Atherinidae","AT14-1-7",1.085218,1085.218,"Sub Recent","Bocas","Casa Blanca","new_2025",0.927635,1.72723761494044,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0335700566803624
"930","Atherinidae","AT14-1-7",0.999563,999.563,"Sub Recent","Bocas","Casa Blanca","new_2025",0.840663,1.52375094290677,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0225302196306441
"931","Atherinidae","AT14-1-7",1.389256,1389.256,"Sub Recent","Bocas","Casa Blanca","new_2025",1.207776,2.51702315878613,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.111228105924162
"932","Atherinidae","AT14-1-7",1.261245,1261.245,"Sub Recent","Bocas","Casa Blanca","new_2025",1.186663,2.17210493203673,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.0695965561927999
"933","Atherinidae","AT14-1-7",1.651089,1651.089,"Sub Recent","Bocas","Casa Blanca","new_2025",1.42282,3.27501390630915,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.256995406798469
"934","Atherinidae","AT14-1-7",1.633738,1633.738,"Sub Recent","Bocas","Casa Blanca","new_2025",1.427261,3.22268781994112,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.244158642737511
"935","Atherinidae","AT14-1-7",1.860126,1860.126,"Sub Recent","Bocas","Casa Blanca","new_2025",1.788533,3.92774976843483,1,2,0.0059,3.18135,"AT14-1_4",0.178184,0.6442,58,0.458175040548128
"936","Atherinidae","AT14-1-8",2.003492,2003.492,"Sub Recent","Bocas","Casa Blanca","new_2025",1.942187,4.39849857708665,1,2,0.0059,3.18135,"AT14-1_5",0.186586,0.6334,63,0.656793191535993
"937","Atherinidae","AT14-1-8",1.461795,1461.795,"Sub Recent","Bocas","Casa Blanca","new_2025",1.276516,2.72011298379909,1,2,0.0059,3.18135,"AT14-1_5",0.186586,0.6334,63,0.142372196129561
"938","Atherinidae","AT14-1-8",0.913624,913.624,"Sub Recent","Bocas","Casa Blanca","new_2025",0.754971,1.32858727960557,1,2,0.0059,3.18135,"AT14-1_5",0.186586,0.6334,63,0.014567971211231
"939","Atherinidae","AT14-1-8",1.287778,1287.778,"Sub Recent","Bocas","Casa Blanca","new_2025",1.090351,2.24215385203064,1,2,0.0059,3.18135,"AT14-1_5",0.186586,0.6334,63,0.0769912574489988
"940","Atherinidae","AT14-1-8",1.51191,1511.91,"Sub Recent","Bocas","Casa Blanca","new_2025",1.29773,2.86355853604341,1,2,0.0059,3.18135,"AT14-1_5",0.186586,0.6334,63,0.167660255004707
"941","Atherinidae","AT14-1-1",2.113563,2113.563,"Sub Recent","Bocas","Casa Blanca","new_2025",2.180242,4.77218089994351,1,2,0.0059,3.18135,"AT14-1_1",0.235586,0.6604,39,0.851310550422176
"942","Atherinidae","AT14-1-1",1.393121,1393.121,"Sub Recent","Bocas","Casa Blanca","new_2025",1.06894,2.52770688889839,1,2,0.0059,3.18135,"AT14-1_1",0.235586,0.6604,39,0.112737042370246
"943","Atherinidae","AT14-2-1",1.397636,1397.636,"Sub Recent","Bocas","Punta Donato","new_2025",1.186167,2.54020706946746,1,2,0.0059,3.18135,"AT14-2_1",0.126321,0.6472,39,0.11452027642926
"944","Atherinidae","AT14-2-1",1.738586,1738.586,"Sub Recent","Bocas","Punta Donato","new_2025",1.469206,3.54326014722343,1,2,0.0059,3.18135,"AT14-2_1",0.126321,0.6472,39,0.330137890152338
"945","Atherinidae","AT14-2-2",1.732997,1732.997,"Sub Recent","Bocas","Punta Donato","new_2025",1.359858,3.52590907724539,1,2,0.0059,3.18135,"AT14-2_2",0.085008,0.5441,17,0.325022146449341
"946","Atherinidae","AT14-2-4",1.529912,1529.912,"Sub Recent","Bocas","Punta Donato","new_2025",1.281435,2.91570254088394,1,2,0.0059,3.18135,"AT14-2_3",0.074169,0.5598,30,0.177567238095662
"947","Atherinidae","AT14-2-4",1.506811,1506.811,"Sub Recent","Bocas","Punta Donato","new_2025",1.221524,2.84884786751155,1,2,0.0059,3.18135,"AT14-2_3",0.074169,0.5598,30,0.164935467327491
"948","Atherinidae","AT14-2-4",1.340177,1340.177,"Sub Recent","Bocas","Punta Donato","new_2025",1.134175,2.38271994232574,1,2,0.0059,3.18135,"AT14-2_3",0.074169,0.5598,30,0.0934228687723901
"949","Atherinidae","AT14-3-3",1.236406,1236.406,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.020029,2.1072249115449,1,2,0.0059,3.18135,"AT14-3_2",0.195697,0.5768,34,0.0631960097569897
"950","Atherinidae","AT14-3-3",1.399521,1399.521,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.180146,2.5454321356302,1,2,0.0059,3.18135,"AT14-3_2",0.195697,0.5768,34,0.115271363922549
"951","Atherinidae","AT14-3-4",1.645417,1645.417,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.402513,3.25787674059814,1,2,0.0059,3.18135,"AT14-3_3",0.207246,0.625,27,0.252741557489907
"952","Atherinidae","AT14-3-4",1.225741,1225.741,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.997711,2.07957603930053,1,2,0.0059,3.18135,"AT14-3_3",0.207246,0.625,27,0.0605956093590958
"953","Atherinidae","AT14-3-4",1.025023,1025.023,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.802014,1.58331638077987,1,2,0.0059,3.18135,"AT14-3_3",0.207246,0.625,27,0.0254534543461091
"954","Atherinidae","AT14-3-5",1.696495,1696.495,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.495711,3.41331185258392,1,2,0.0059,3.18135,"AT14-3_4",0.279638,0.6827,60,0.293137500233284
"955","Atherinidae","AT14-3-5",1.292702,1292.702,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.10761,2.25523751517786,1,2,0.0059,3.18135,"AT14-3_4",0.279638,0.6827,60,0.0784296532219086
"956","Atherinidae","AT14-3-5",0.919595,919.595,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.736702,1.3418479217508,1,2,0.0059,3.18135,"AT14-3_4",0.279638,0.6827,60,0.0150356046716007
"957","Atherinidae","AT14-3-6",1.711012,1711.012,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.430434,3.45794160033012,1,2,0.0059,3.18135,"AT14-3_5",0.31401,0.6877,40,0.30550586804904
"958","Atherinidae","AT14-3-6",1.849363,1849.363,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.475226,3.89315372853295,1,2,0.0059,3.18135,"AT14-3_5",0.31401,0.6877,40,0.445459122541215
"959","Atherinidae","AT12-1-2-1",1.188094,1188.094,"Sub Recent","Bocas","STRI Point","new_2025",0.96355,1.98298694572195,1,2,0.0059,3.18135,"AT12-1_2",0.261,1.15,93,0.0520871425320302
"960","Atherinidae","AT12-1-2-2",1.323384,1323.384,"Sub Recent","Bocas","STRI Point","new_2025",1.00577,2.33735102951478,1,2,0.0059,3.18135,"AT12-1_3",0.23893,1.15,73,0.0878803788794307
