"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm"
"1358","Gobiidae","AT13-12-4-1",1.684432,1684.432,"Sub Recent","Bocas","Casa Blanca","new_2025",1.495315
"1359","Gobiidae","AT13-12-4-1",1.078544,1078.544,"Sub Recent","Bocas","Casa Blanca","new_2025",1.352941
"1360","Gobiidae","AT13-12-4-1",1.209689,1209.689,"Sub Recent","Bocas","Casa Blanca","new_2025",1.215482
"1361","Gobiidae","AT13-12-4-1",2.120983,2120.983,"Sub Recent","Bocas","Casa Blanca","new_2025",1.786309
"1362","Gobiidae","AT13-12-4-1",0.948868,948.868,"Sub Recent","Bocas","Casa Blanca","new_2025",1.000697
"1363","Gobiidae","AT13-12-4-1",1.291614,1291.614,"Sub Recent","Bocas","Casa Blanca","new_2025",1.178834
"1364","Gobiidae","AT13-12-4-1",0.829972,829.972,"Sub Recent","Bocas","Casa Blanca","new_2025",0.900616
"1365","Gobiidae","AT13-12-4-1",0.760276,760.276,"Sub Recent","Bocas","Casa Blanca","new_2025",0.843593
"1366","Gobiidae","AT13-12-4-1",0.779588,779.588,"Sub Recent","Bocas","Casa Blanca","new_2025",0.836039
"1367","Gobiidae","AT13-12-4-1",0.914073,914.073,"Sub Recent","Bocas","Casa Blanca","new_2025",1.17837
"1368","Gobiidae","AT13-12-4-1",1.213542,1213.542,"Sub Recent","Bocas","Casa Blanca","new_2025",1.159288
"1369","Gobiidae","AT13-12-4-1",1.083853,1083.853,"Sub Recent","Bocas","Casa Blanca","new_2025",1.090368
"1370","Gobiidae","AT13-12-4-1",1.099623,1099.623,"Sub Recent","Bocas","Casa Blanca","new_2025",1.014877
"1371","Gobiidae","AT13-12-4-1",1.669749,1669.749,"Sub Recent","Bocas","Casa Blanca","new_2025",1.33067
"1372","Gobiidae","AT13-12-4-1",1.432798,1432.798,"Sub Recent","Bocas","Casa Blanca","new_2025",1.206992
"1373","Gobiidae","AT13-12-4-1",0.863912,863.912,"Sub Recent","Bocas","Casa Blanca","new_2025",0.996152
"1374","Gobiidae","AT13-12-4-1",0.863188,863.188,"Sub Recent","Bocas","Casa Blanca","new_2025",1.038308
"1375","Gobiidae","AT13-12-4-1",0.885228,885.228,"Sub Recent","Bocas","Casa Blanca","new_2025",0.996
"1376","Gobiidae","AT13-12-4-1",1.09255,1092.55,"Sub Recent","Bocas","Casa Blanca","new_2025",1.087054
"1377","Gobiidae","AT13-12-4-1",1.418069,1418.069,"Sub Recent","Bocas","Casa Blanca","new_2025",1.301666
"1378","Gobiidae","AT13-12-4-1",1.426485,1426.485,"Sub Recent","Bocas","Casa Blanca","new_2025",1.202184
"1379","Gobiidae","AT13-12-4-1",0.981483,981.483,"Sub Recent","Bocas","Casa Blanca","new_2025",0.968614
"1380","Gobiidae","AT13-12-4-1",1.484439,1484.439,"Sub Recent","Bocas","Casa Blanca","new_2025",1.361039
"1381","Gobiidae","AT13-12-4-1",0.878723,878.723,"Sub Recent","Bocas","Casa Blanca","new_2025",1.003058
"1382","Gobiidae","AT13-12-4-1",1.210675,1210.675,"Sub Recent","Bocas","Casa Blanca","new_2025",1.167427
"1383","Gobiidae","AT13-12-4-1",0.881406,881.406,"Sub Recent","Bocas","Casa Blanca","new_2025",1.113367
"1384","Gobiidae","AT13-12-4-1",1.455576,1455.576,"Sub Recent","Bocas","Casa Blanca","new_2025",1.401617
"1385","Gobiidae","AT13-12-4-1",0.95701,957.01,"Sub Recent","Bocas","Casa Blanca","new_2025",1.010872
"1386","Gobiidae","AT13-12-4-2",0.806093,806.093,"Sub Recent","Bocas","Casa Blanca","new_2025",0.840371
"1387","Gobiidae","AT13-12-4-2",0.747312,747.312,"Sub Recent","Bocas","Casa Blanca","new_2025",0.814516
"1388","Gobiidae","AT13-12-4-2",0.997312,997.312,"Sub Recent","Bocas","Casa Blanca","new_2025",0.959677
"1389","Gobiidae","AT13-12-4-2",1.094086,1094.086,"Sub Recent","Bocas","Casa Blanca","new_2025",1.069892
"1390","Gobiidae","AT13-12-4-2",1.120671,1120.671,"Sub Recent","Bocas","Casa Blanca","new_2025",1.072308
"1391","Gobiidae","AT13-12-4-2",0.988052,988.052,"Sub Recent","Bocas","Casa Blanca","new_2025",1.088962
"1392","Gobiidae","AT13-12-4-2",1.711083,1711.083,"Sub Recent","Bocas","Casa Blanca","new_2025",1.568849
"1393","Gobiidae","AT13-12-4-2",1.502372,1502.372,"Sub Recent","Bocas","Casa Blanca","new_2025",1.38872
"1394","Gobiidae","AT13-12-4-2",1.828202,1828.202,"Sub Recent","Bocas","Casa Blanca","new_2025",1.735605
"1395","Gobiidae","AT13-12-4-2",1.626138,1626.138,"Sub Recent","Bocas","Casa Blanca","new_2025",1.488909
"1396","Gobiidae","AT13-12-4-2",1.124492,1124.492,"Sub Recent","Bocas","Casa Blanca","new_2025",1.105585
"1397","Gobiidae","AT13-12-4-2",1.5281,1528.1,"Sub Recent","Bocas","Casa Blanca","new_2025",1.350895
"1398","Gobiidae","AT13-12-4-2",1.137611,1137.611,"Sub Recent","Bocas","Casa Blanca","new_2025",1.169181
"1399","Gobiidae","AT13-12-4-2",1.246864,1246.864,"Sub Recent","Bocas","Casa Blanca","new_2025",1.188437
"1400","Gobiidae","AT13-12-4-2",1.037823,1037.823,"Sub Recent","Bocas","Casa Blanca","new_2025",1.017613
"1401","Gobiidae","AT13-12-4-2",1.373811,1373.811,"Sub Recent","Bocas","Casa Blanca","new_2025",1.262988
"1402","Gobiidae","AT13-12-4-2",1.448695,1448.695,"Sub Recent","Bocas","Casa Blanca","new_2025",1.307834
"1403","Gobiidae","AT14-1-1",0.634698,634.698,"Sub Recent","Bocas","Casa Blanca","new_2025",0.785966
"1404","Gobiidae","AT14-1-1",0.716692,716.692,"Sub Recent","Bocas","Casa Blanca","new_2025",0.759109
"1405","Gobiidae","AT14-1-1",0.804513,804.513,"Sub Recent","Bocas","Casa Blanca","new_2025",0.860633
"1406","Gobiidae","AT14-1-5",0.993712,993.712,"Sub Recent","Bocas","Casa Blanca","new_2025",1.022969
"1407","Gobiidae","AT14-1-5",1.254461,1254.461,"Sub Recent","Bocas","Casa Blanca","new_2025",1.253172
"1408","Gobiidae","AT14-1-7",1.663526,1663.526,"Sub Recent","Bocas","Casa Blanca","new_2025",1.405259
"1409","Gobiidae","AT14-1-7",1.483215,1483.215,"Sub Recent","Bocas","Casa Blanca","new_2025",1.33809
"1410","Gobiidae","AT14-1-7",1.068641,1068.641,"Sub Recent","Bocas","Casa Blanca","new_2025",1.033647
"1411","Gobiidae","AT14-1-7",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",NA
"1412","Gobiidae","AT14-1-7",0.961995,961.995,"Sub Recent","Bocas","Casa Blanca","new_2025",0.776748
"1413","Gobiidae","AT14-1-7",0.960973,960.973,"Sub Recent","Bocas","Casa Blanca","new_2025",0.791611
"1414","Gobiidae","AT14-1-7",1.736811,1736.811,"Sub Recent","Bocas","Casa Blanca","new_2025",1.716487
"1415","Gobiidae","AT14-1-7",0.970874,970.874,"Sub Recent","Bocas","Casa Blanca","new_2025",1.124831
"1416","Gobiidae","AT14-1-7",1.430841,1430.841,"Sub Recent","Bocas","Casa Blanca","new_2025",1.301686
"1417","Gobiidae","AT14-1-7",0.836324,836.324,"Sub Recent","Bocas","Casa Blanca","new_2025",0.954677
"1418","Gobiidae","AT14-1-7",1.547059,1547.059,"Sub Recent","Bocas","Casa Blanca","new_2025",1.337703
"1419","Gobiidae","AT14-1-7",0.826326,826.326,"Sub Recent","Bocas","Casa Blanca","new_2025",0.869313
"1420","Gobiidae","AT14-1-7",1.448207,1448.207,"Sub Recent","Bocas","Casa Blanca","new_2025",1.451446
"1421","Gobiidae","AT14-1-3",0.816516,816.516,"Sub Recent","Bocas","Casa Blanca","new_2025",0.816759
"1422","Gobiidae","AT14-1-3",0.939281,939.281,"Sub Recent","Bocas","Casa Blanca","new_2025",0.95617
"1423","Gobiidae","AT14-1-3",1.110773,1110.773,"Sub Recent","Bocas","Casa Blanca","new_2025",1.412123
"1424","Gobiidae","AT14-1-3",1.193668,1193.668,"Sub Recent","Bocas","Casa Blanca","new_2025",1.194399
"1425","Gobiidae","AT14-1-3",1.037388,1037.388,"Sub Recent","Bocas","Casa Blanca","new_2025",0.99579
"1426","Gobiidae","AT14-1-3",0.65806,658.06,"Sub Recent","Bocas","Casa Blanca","new_2025",0.745784
"1427","Gobiidae","AT14-1-3",0.628302,628.302,"Sub Recent","Bocas","Casa Blanca","new_2025",0.776922
"1428","Gobiidae","AT14-1-3",0.741465,741.465,"Sub Recent","Bocas","Casa Blanca","new_2025",0.795935
"1429","Gobiidae","AT14-1-3",0.940371,940.371,"Sub Recent","Bocas","Casa Blanca","new_2025",0.828622
"1430","Gobiidae","AT14-1-3",0.910482,910.482,"Sub Recent","Bocas","Casa Blanca","new_2025",0.909686
"1431","Gobiidae","AT14-1-3",0.43415,434.15,"Sub Recent","Bocas","Casa Blanca","new_2025",0.513939
"1432","Gobiidae","AT14-1-3",0.605033,605.033,"Sub Recent","Bocas","Casa Blanca","new_2025",0.652074
"1433","Gobiidae","AT14-1-3",0.970766,970.766,"Sub Recent","Bocas","Casa Blanca","new_2025",1.048639
"1434","Gobiidae","AT14-1-3",0.81922,819.22,"Sub Recent","Bocas","Casa Blanca","new_2025",0.90503
"1435","Gobiidae","AT14-1-3",0.635603,635.603,"Sub Recent","Bocas","Casa Blanca","new_2025",0.723815
"1436","Gobiidae","AT14-1-3",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.773509
"1437","Gobiidae","AT14-1-3",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.078729
"1438","Gobiidae","AT14-1-3",0.74355,743.55,"Sub Recent","Bocas","Casa Blanca","new_2025",0.782468
"1439","Gobiidae","AT14-1-3",0.569235,569.235,"Sub Recent","Bocas","Casa Blanca","new_2025",0.704301
"1440","Gobiidae","AT14-1-3",1.001344,1001.344,"Sub Recent","Bocas","Casa Blanca","new_2025",1.022681
"1441","Gobiidae","AT14-1-3",0.952541,952.541,"Sub Recent","Bocas","Casa Blanca","new_2025",0.802783
"1442","Gobiidae","AT14-1-3",0.694329,694.329,"Sub Recent","Bocas","Casa Blanca","new_2025",0.806122
"1443","Gobiidae","AT14-1-3",0.744387,744.387,"Sub Recent","Bocas","Casa Blanca","new_2025",0.731898
"1444","Gobiidae","AT14-1-3",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.017285
"1445","Gobiidae","AT14-1-3",0.834521,834.521,"Sub Recent","Bocas","Casa Blanca","new_2025",0.709152
"1446","Gobiidae","AT14-1-3",1.525512,1525.512,"Sub Recent","Bocas","Casa Blanca","new_2025",1.387545
"1447","Gobiidae","AT14-1-3",0.660755,660.755,"Sub Recent","Bocas","Casa Blanca","new_2025",0.762994
"1448","Gobiidae","AT14-1-3",0.946035,946.035,"Sub Recent","Bocas","Casa Blanca","new_2025",0.937066
"1449","Gobiidae","AT14-1-3",0.96106,961.06,"Sub Recent","Bocas","Casa Blanca","new_2025",0.97046
"1450","Gobiidae","AT14-1-3",0.686363,686.363,"Sub Recent","Bocas","Casa Blanca","new_2025",0.732066
"1451","Gobiidae","AT14-1-3",1.012322,1012.322,"Sub Recent","Bocas","Casa Blanca","new_2025",1.009959
"1452","Gobiidae","AT14-1-3",0.998787,998.787,"Sub Recent","Bocas","Casa Blanca","new_2025",0.982909
"1453","Gobiidae","AT14-1-3",0.976989,976.989,"Sub Recent","Bocas","Casa Blanca","new_2025",0.920049
"1454","Gobiidae","AT14-1-3",1.254058,1254.058,"Sub Recent","Bocas","Casa Blanca","new_2025",1.194984
"1455","Gobiidae","AT14-1-3",1.020714,1020.714,"Sub Recent","Bocas","Casa Blanca","new_2025",1.096893
"1456","Gobiidae","AT14-1-3",0.727701,727.701,"Sub Recent","Bocas","Casa Blanca","new_2025",0.873722
"1457","Gobiidae","AT14-1-3",0.877622,877.622,"Sub Recent","Bocas","Casa Blanca","new_2025",0.95659
"1458","Gobiidae","AT14-1-3",0.683016,683.016,"Sub Recent","Bocas","Casa Blanca","new_2025",0.755784
"1459","Gobiidae","AT14-1-3",0.957466,957.466,"Sub Recent","Bocas","Casa Blanca","new_2025",1.025082
"1460","Gobiidae","AT14-1-3",1.353222,1353.222,"Sub Recent","Bocas","Casa Blanca","new_2025",1.270884
"1461","Gobiidae","AT14-1-3",1.339902,1339.902,"Sub Recent","Bocas","Casa Blanca","new_2025",1.426489
"1462","Gobiidae","AT14-1-3",1.430772,1430.772,"Sub Recent","Bocas","Casa Blanca","new_2025",1.265758
"1463","Gobiidae","AT14-1-3",0.913741,913.741,"Sub Recent","Bocas","Casa Blanca","new_2025",0.929129
"1464","Gobiidae","AT14-1-3",0.747596,747.596,"Sub Recent","Bocas","Casa Blanca","new_2025",0.861003
"1465","Gobiidae","AT14-1-3",0.921203,921.203,"Sub Recent","Bocas","Casa Blanca","new_2025",0.959877
"1466","Gobiidae","AT14-1-3",0.742469,742.469,"Sub Recent","Bocas","Casa Blanca","new_2025",0.789273
"1467","Gobiidae","AT14-1-3",0.723138,723.138,"Sub Recent","Bocas","Casa Blanca","new_2025",0.810538
"1468","Gobiidae","AT14-1-3",0.964013,964.013,"Sub Recent","Bocas","Casa Blanca","new_2025",1.123391
"1469","Gobiidae","AT14-1-3",1.235829,1235.829,"Sub Recent","Bocas","Casa Blanca","new_2025",1.237113
"1470","Gobiidae","AT14-1-3",1.522407,1522.407,"Sub Recent","Bocas","Casa Blanca","new_2025",1.418479
"1471","Gobiidae","AT14-3-2",0.870157,870.157,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.939099
"1472","Gobiidae","AT14-3-2",0.904506,904.506,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.941033
"1473","Gobiidae","AT14-2-5",0.946796,946.796,"Sub Recent","Bocas","Punta Donato","new_2025",1.069797
"1474","Gobiidae","AT14-2-5",0.746472,746.472,"Sub Recent","Bocas","Punta Donato","new_2025",0.939516
"1475","Gobiidae","AT14-2-5",0.82795,827.95,"Sub Recent","Bocas","Punta Donato","new_2025",0.984822
"1476","Gobiidae","AT14-2-5",0.812095,812.095,"Sub Recent","Bocas","Punta Donato","new_2025",0.90576
"1477","Gobiidae","AT14-2-5",0.86872,868.72,"Sub Recent","Bocas","Punta Donato","new_2025",0.898552
"1478","Gobiidae","AT14-2-5",1.136853,1136.853,"Sub Recent","Bocas","Punta Donato","new_2025",1.254755
"1479","Gobiidae","AT14-2-5",0.765457,765.457,"Sub Recent","Bocas","Punta Donato","new_2025",0.945565
"1480","Gobiidae","AT14-2-5",1.289568,1289.568,"Sub Recent","Bocas","Punta Donato","new_2025",1.227833
"1481","Gobiidae","AT14-2-5",1.022781,1022.781,"Sub Recent","Bocas","Punta Donato","new_2025",1.27872
"1482","Gobiidae","AT14-2-5",0.649506,649.506,"Sub Recent","Bocas","Punta Donato","new_2025",0.867535
"1483","Gobiidae","AT14-2-5",0.784652,784.652,"Sub Recent","Bocas","Punta Donato","new_2025",0.895218
"1484","Gobiidae","AT14-2-5",0.864616,864.616,"Sub Recent","Bocas","Punta Donato","new_2025",0.930458
"1485","Gobiidae","AT14-2-5",0.931227,931.227,"Sub Recent","Bocas","Punta Donato","new_2025",1.163256
"1486","Gobiidae","AT14-2-5",0.895718,895.718,"Sub Recent","Bocas","Punta Donato","new_2025",1.109113
"1487","Gobiidae","AT14-2-5",0.803755,803.755,"Sub Recent","Bocas","Punta Donato","new_2025",0.951359
"1488","Gobiidae","AT14-2-5",1.115667,1115.667,"Sub Recent","Bocas","Punta Donato","new_2025",1.227899
"1489","Gobiidae","AT14-2-5",1.074065,1074.065,"Sub Recent","Bocas","Punta Donato","new_2025",1.081836
"1490","Gobiidae","AT14-2-5",1.776815,1776.815,"Sub Recent","Bocas","Punta Donato","new_2025",1.653245
"1491","Gobiidae","AT14-2-4",1.44166,1441.66,"Sub Recent","Bocas","Punta Donato","new_2025",NA
"1492","Gobiidae","AT14-2-4",0.924372,924.372,"Sub Recent","Bocas","Punta Donato","new_2025",1.146254
"1493","Gobiidae","AT14-2-4",0.955645,955.645,"Sub Recent","Bocas","Punta Donato","new_2025",1.16129
"1494","Gobiidae","AT14-2-4",0.675716,675.716,"Sub Recent","Bocas","Punta Donato","new_2025",0.825098
"1495","Gobiidae","AT14-2-4",1.492333,1492.333,"Sub Recent","Bocas","Punta Donato","new_2025",1.315204
"1496","Gobiidae","AT14-2-4",0.9946,994.6,"Sub Recent","Bocas","Punta Donato","new_2025",1.053468
"1497","Gobiidae","AT14-2-4",1.052419,1052.419,"Sub Recent","Bocas","Punta Donato","new_2025",1.243951
"1498","Gobiidae","AT14-2-4",1.190336,1190.336,"Sub Recent","Bocas","Punta Donato","new_2025",1.199663
"1499","Gobiidae","AT14-2-4",1.072316,1072.316,"Sub Recent","Bocas","Punta Donato","new_2025",1.100648
"1500","Gobiidae","AT14-2-4",0.890289,890.289,"Sub Recent","Bocas","Punta Donato","new_2025",0.990069
"1501","Gobiidae","AT14-2-4",0.635178,635.178,"Sub Recent","Bocas","Punta Donato","new_2025",0.797604
"1502","Gobiidae","AT14-2-4",1.684812,1684.812,"Sub Recent","Bocas","Punta Donato","new_2025",1.520161
"1503","Gobiidae","AT14-2-4",1.26967,1269.67,"Sub Recent","Bocas","Punta Donato","new_2025",1.195613
"1504","Gobiidae","AT14-2-4",0.745586,745.586,"Sub Recent","Bocas","Punta Donato","new_2025",1.000819
"1505","Gobiidae","AT14-2-4",0.903311,903.311,"Sub Recent","Bocas","Punta Donato","new_2025",0.87807
"1506","Gobiidae","AT14-2-4",0.663853,663.853,"Sub Recent","Bocas","Punta Donato","new_2025",0.743129
"1507","Gobiidae","AT14-2-4",0.774403,774.403,"Sub Recent","Bocas","Punta Donato","new_2025",0.829255
"1508","Gobiidae","AT14-2-4",1.5885,1588.5,"Sub Recent","Bocas","Punta Donato","new_2025",1.540689
"1509","Gobiidae","AT14-2-4",0.712873,712.873,"Sub Recent","Bocas","Punta Donato","new_2025",0.86082
"1510","Gobiidae","AT14-3-1",1.532788,1532.788,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.322594
"1511","Gobiidae","AT14-3-1",1.752247,1752.247,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.499637
"1512","Gobiidae","AT14-3-1",2.058285,2058.285,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.988957
"1513","Gobiidae","AT14-3-1",1.035491,1035.491,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.307994
"1514","Gobiidae","AT14-3-1",0.713647,713.647,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.761037
"1515","Gobiidae","AT14-3-1",0.89588,895.88,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.9357
"1516","Gobiidae","AT14-3-1",0.814516,814.516,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.903226
"1517","Gobiidae","AT14-3-1",NA,NA,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.93246
"1518","Gobiidae","AT14-3-1",1.461071,1461.071,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.38719
"1519","Gobiidae","AT14-3-1",0.867085,867.085,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.94459
"1520","Gobiidae","AT14-3-1",0.730053,730.053,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.8347
"1521","Gobiidae","AT14-3-3",0.689038,689.038,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.810057
"1522","Gobiidae","AT14-3-3",1.00504,1005.04,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.178763
"1523","Gobiidae","AT14-3-3",1.286274,1286.274,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.215413
"1524","Gobiidae","AT14-3-3",1.046578,1046.578,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.292386
"1525","Gobiidae","AT14-3-3",NA,NA,"Sub Recent","Bocas","Cayo Adriana","new_2025",NA
"1526","Gobiidae","AT14-3-3",0.818022,818.022,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.970594
"1527","Gobiidae","AT14-3-3",1.019463,1019.463,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.218703
"1528","Gobiidae","AT14-3-3",1.520354,1520.354,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.47759
"1529","Gobiidae","AT14-3-3",0.989188,989.188,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.151464
"1530","Gobiidae","AT14-3-3",0.827066,827.066,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.871917
"1531","Gobiidae","AT14-3-3",1.149184,1149.184,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.052844
"1532","Gobiidae","AT14-3-3",1.475415,1475.415,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.357611
"1533","Gobiidae","AT14-3-3",1.273607,1273.607,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.216654
"1534","Gobiidae","AT14-3-3",1.818898,1818.898,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.707022
"1535","Gobiidae","AT14-3-5",0.568824,568.824,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.697213
"1536","Gobiidae","AT14-3-5",0.839301,839.301,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.86747
"1537","Gobiidae","AT14-3-5",0.663224,663.224,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.80485
"1538","Gobiidae","AT14-3-5",0.811767,811.767,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.865133
"1539","Gobiidae","AT14-3-5",1.145105,1145.105,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.07585
"1540","Gobiidae","AT14-3-5",0.797736,797.736,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.889501
"1541","Gobiidae","AT14-3-5",0.959677,959.677,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.08871
"1542","Gobiidae","AT14-3-5",0.930155,930.155,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.961022
"1543","Gobiidae","AT14-3-5",1.065134,1065.134,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.099857
"1544","Gobiidae","AT14-3-5",0.8026,802.6,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.876898
"1545","Gobiidae","AT14-3-5",0.728951,728.951,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.748802
"1546","Gobiidae","AT14-3-5",0.749074,749.074,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.824679
"1547","Gobiidae","AT14-3-5",0.386761,386.761,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.409274
"1548","Gobiidae","AT14-3-5",0.570898,570.898,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.690036
"1549","Gobiidae","AT14-3-5",0.610199,610.199,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.653229
"1550","Gobiidae","AT14-3-5",NA,NA,"Sub Recent","Bocas","Cayo Adriana","new_2025",NA
"1551","Gobiidae","AT14-3-5",0.494951,494.951,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.558162
"1552","Gobiidae","AT14-3-5",0.762376,762.376,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.797994
"1553","Gobiidae","AT14-3-5",0.624458,624.458,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.69567
"1554","Gobiidae","AT14-3-5",0.964187,964.187,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.022835
"1555","Gobiidae","AT14-3-5",0.657499,657.499,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.684773
"1556","Gobiidae","AT14-3-5",NA,NA,"Sub Recent","Bocas","Cayo Adriana","new_2025",NA
"1557","Gobiidae","AT14-3-5",0.577754,577.754,"Sub Recent","Bocas","Cayo Adriana","new_2025",0.662458
